Epoch [56/300] selection: theta_s:1.0 TP: 10623 FP:2490 TN:35292 FN:1595
Epoch [56/300] relabelling:  correct: 8814 original: 2074 total: 10739
Epoch [57/300] selection: theta_s:1.0 TP: 10170 FP:2354 TN:35897 FN:1579
Epoch [57/300] relabelling:  correct: 8082 original: 1811 total: 9812
Epoch [58/300] selection: theta_s:1.0 TP: 10424 FP:2373 TN:35646 FN:1557
Epoch [58/300] relabelling:  correct: 8493 original: 1990 total: 10312
Epoch [59/300] selection: theta_s:1.0 TP: 9450 FP:2105 TN:36877 FN:1568
Epoch [59/300] relabelling:  correct: 7299 original: 1759 total: 8775
Epoch [60/300] selection: theta_s:1.0 TP: 11947 FP:3114 TN:33440 FN:1499
Epoch [60/300] relabelling:  correct: 10322 original: 2354 total: 12892
Epoch [61/300] selection: theta_s:1.0 TP: 10645 FP:2689 TN:35137 FN:1529
Epoch [61/300] relabelling:  correct: 8733 original: 2037 total: 10831
Epoch [62/300] selection: theta_s:1.0 TP: 10842 FP:2579 TN:35067 FN:1512
Epoch [62/300] relabelling:  correct: 8962 original: 2086 total: 10964
Epoch [63/300] selection: theta_s:1.0 TP: 11436 FP:2603 TN:34458 FN:1503
Epoch [63/300] relabelling:  correct: 9640 original: 2179 total: 11662
Epoch [64/300] selection: theta_s:1.0 TP: 10825 FP:2615 TN:35098 FN:1462
Epoch [64/300] relabelling:  correct: 8915 original: 2106 total: 10983
Epoch [65/300] selection: theta_s:1.0 TP: 9556 FP:2285 TN:36673 FN:1486
Epoch [65/300] relabelling:  correct: 7269 original: 1705 total: 8892
Epoch [66/300] selection: theta_s:1.0 TP: 10409 FP:2445 TN:35685 FN:1461
Epoch [66/300] relabelling:  correct: 8434 original: 2042 total: 10283
Epoch [67/300] selection: theta_s:1.0 TP: 10256 FP:2312 TN:35952 FN:1480
Epoch [67/300] relabelling:  correct: 8097 original: 1839 total: 9764
Epoch [68/300] selection: theta_s:1.0 TP: 9496 FP:2197 TN:36847 FN:1460
Epoch [68/300] relabelling:  correct: 7237 original: 1759 total: 8780
Epoch [69/300] selection: theta_s:1.0 TP: 11579 FP:2512 TN:34471 FN:1438
Epoch [69/300] relabelling:  correct: 9724 original: 2185 total: 11683
Epoch [70/300] selection: theta_s:1.0 TP: 9269 FP:2206 TN:37072 FN:1453
Epoch [70/300] relabelling:  correct: 6885 original: 1641 total: 8395
Epoch [71/300] selection: theta_s:1.0 TP: 10342 FP:2423 TN:35809 FN:1426
Epoch [71/300] relabelling:  correct: 8213 original: 1923 total: 10015
Epoch [72/300] selection: theta_s:1.0 TP: 11092 FP:2481 TN:35040 FN:1387
Epoch [72/300] relabelling:  correct: 9180 original: 2179 total: 11079
Epoch [73/300] selection: theta_s:1.0 TP: 10317 FP:2228 TN:36039 FN:1416
Epoch [73/300] relabelling:  correct: 8209 original: 1954 total: 9824
Epoch [74/300] selection: theta_s:1.0 TP: 11640 FP:2779 TN:34240 FN:1341
Epoch [74/300] relabelling:  correct: 9753 original: 2250 total: 11936
Epoch [75/300] selection: theta_s:1.0 TP: 11242 FP:2736 TN:34648 FN:1374
Epoch [75/300] relabelling:  correct: 9299 original: 2161 total: 11408
Epoch [76/300] selection: theta_s:1.0 TP: 10082 FP:2295 TN:36242 FN:1381
Epoch [76/300] relabelling:  correct: 7819 original: 1834 total: 9471
Epoch [77/300] selection: theta_s:1.0 TP: 9192 FP:2134 TN:37293 FN:1381
Epoch [77/300] relabelling:  correct: 6786 original: 1691 total: 8277
Epoch [78/300] selection: theta_s:1.0 TP: 10603 FP:2416 TN:35650 FN:1331
Epoch [78/300] relabelling:  correct: 8471 original: 2015 total: 10282
Epoch [79/300] selection: theta_s:1.0 TP: 9951 FP:2445 TN:36232 FN:1372
Epoch [79/300] relabelling:  correct: 7751 original: 1906 total: 9590
Epoch [80/300] selection: theta_s:1.0 TP: 9999 FP:2428 TN:36232 FN:1341
Epoch [80/300] relabelling:  correct: 7635 original: 1773 total: 9430
Epoch [81/300] selection: theta_s:1.0 TP: 9430 FP:2238 TN:36988 FN:1344
Epoch [81/300] relabelling:  correct: 7016 original: 1720 total: 8569
Epoch [82/300] selection: theta_s:1.0 TP: 9978 FP:2211 TN:36467 FN:1344
Epoch [82/300] relabelling:  correct: 7669 original: 1825 total: 9193
Epoch [83/300] selection: theta_s:1.0 TP: 9781 FP:2382 TN:36507 FN:1330
Epoch [83/300] relabelling:  correct: 7544 original: 1911 total: 9322
Epoch [84/300] selection: theta_s:1.0 TP: 9975 FP:2275 TN:36438 FN:1312
Epoch [84/300] relabelling:  correct: 7706 original: 1897 total: 9337
Epoch [85/300] selection: theta_s:1.0 TP: 10467 FP:2212 TN:36029 FN:1292
Epoch [85/300] relabelling:  correct: 8262 original: 1981 total: 9812
Epoch [86/300] selection: theta_s:1.0 TP: 15165 FP:3290 TN:30373 FN:1172
Epoch [86/300] relabelling:  correct: 14047 original: 3188 total: 16881
Epoch [87/300] selection: theta_s:1.0 TP: 12457 FP:2652 TN:33624 FN:1267
Epoch [87/300] relabelling:  correct: 10517 original: 2271 total: 12527
Epoch [88/300] selection: theta_s:1.0 TP: 9708 FP:2119 TN:36848 FN:1325
Epoch [88/300] relabelling:  correct: 7241 original: 1686 total: 8666
Epoch [89/300] selection: theta_s:1.0 TP: 10607 FP:2386 TN:35761 FN:1246
Epoch [89/300] relabelling:  correct: 8368 original: 1993 total: 10094
Epoch [90/300] selection: theta_s:1.0 TP: 12513 FP:2818 TN:33451 FN:1218
Epoch [90/300] relabelling:  correct: 10767 original: 2514 total: 13067
Epoch [91/300] selection: theta_s:1.0 TP: 10885 FP:2469 TN:35399 FN:1247
Epoch [91/300] relabelling:  correct: 8598 original: 1944 total: 10443
Epoch [92/300] selection: theta_s:1.0 TP: 10151 FP:2272 TN:36351 FN:1226
Epoch [92/300] relabelling:  correct: 7714 original: 1815 total: 9301
Epoch [93/300] selection: theta_s:1.0 TP: 12586 FP:2730 TN:33506 FN:1178
Epoch [93/300] relabelling:  correct: 10719 original: 2433 total: 12886
Epoch [94/300] selection: theta_s:1.0 TP: 11494 FP:2533 TN:34782 FN:1191
Epoch [94/300] relabelling:  correct: 9356 original: 2149 total: 11241
Epoch [95/300] selection: theta_s:1.0 TP: 12951 FP:2882 TN:32990 FN:1177
Epoch [95/300] relabelling:  correct: 11105 original: 2455 total: 13412
Epoch [96/300] selection: theta_s:1.0 TP: 11903 FP:2616 TN:34288 FN:1193
Epoch [96/300] relabelling:  correct: 9804 original: 2186 total: 11817
Epoch [97/300] selection: theta_s:1.0 TP: 11873 FP:2573 TN:34363 FN:1191
Epoch [97/300] relabelling:  correct: 9792 original: 2206 total: 11738
Epoch [98/300] selection: theta_s:1.0 TP: 12638 FP:2803 TN:33380 FN:1179
Epoch [98/300] relabelling:  correct: 10720 original: 2381 total: 12909
